관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,10.0,184.0,25.0,35.0,26.0,26.0,26.0,20.0,26.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(10.0) 동안 총 2082.0명의 방문자를 기록했습니다. 2월 한 달 동안 184.0명이 방문했습니다. 요일별 방문자수는 월요일 25.0명, 화요일 35.0명, 수요일 26.0명, 목요일 26.0명, 금요일 26.0명, 토요일 20.0명, 일요일 26.0명입니다.",,
다려도,제주특별자치도 제주시 조천읍 북촌리 산 89,관광지,자연,자연관광지,섬,696.0,10.0,30.0,8.0,3.0,2.0,3.0,7.0,1.0,6.0,"'다려도'은/는 제주특별자치도 제주시 조천읍 북촌리 산 89에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(10.0) 동안 총 696.0명의 방문자를 기록했습니다. 2월 한 달 동안 30.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 3.0명, 수요일 2.0명, 목요일 3.0명, 금요일 7.0명, 토요일 1.0명, 일요일 6.0명입니다.",33.5374849,126.6939218
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,관광지,자연,자연관광지,자연생태관광지,12241.0,10.0,2099.0,350.0,350.0,245.0,289.0,228.0,291.0,346.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(10.0) 동안 총 12241.0명의 방문자를 기록했습니다. 2월 한 달 동안 2099.0명이 방문했습니다. 요일별 방문자수는 월요일 350.0명, 화요일 350.0명, 수요일 245.0명, 목요일 289.0명, 금요일 228.0명, 토요일 291.0명, 일요일 346.0명입니다.",33.5378704,126.6132214
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,관광지,자연,자연관광지,항구/포구,1424.0,10.0,118.0,20.0,20.0,18.0,23.0,8.0,12.0,17.0,"'대평포구'은/는 제주특별자치도 서귀포시 안덕면 창천리 914-5 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(10.0) 동안 총 1424.0명의 방문자를 기록했습니다. 2월 한 달 동안 118.0명이 방문했습니다. 요일별 방문자수는 월요일 20.0명, 화요일 20.0명, 수요일 18.0명, 목요일 23.0명, 금요일 8.0명, 토요일 12.0명, 일요일 17.0명입니다.",33.2594294,126.3576754
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),관광지,자연,자연관광지,항구/포구,585.0,10.0,29.0,6.0,3.0,5.0,3.0,2.0,3.0,7.0,"'대포포구'은/는 제주특별자치도 서귀포시 대포로 172-8 (대포동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(10.0) 동안 총 585.0명의 방문자를 기록했습니다. 2월 한 달 동안 29.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 3.0명, 수요일 5.0명, 목요일 3.0명, 금요일 2.0명, 토요일 3.0명, 일요일 7.0명입니다.",33.2423126,126.4345568
도두항,제주특별자치도 제주시 도공로 2 (도두일동),관광지,자연,자연관광지,항구/포구,960.0,10.0,69.0,6.0,10.0,11.0,10.0,14.0,5.0,13.0,"'도두항'은/는 제주특별자치도 제주시 도공로 2 (도두일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(10.0) 동안 총 960.0명의 방문자를 기록했습니다. 2월 한 달 동안 69.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 10.0명, 수요일 11.0명, 목요일 10.0명, 금요일 14.0명, 토요일 5.0명, 일요일 13.0명입니다.",33.5060695,126.4649759
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,10.0,84.0,11.0,14.0,14.0,9.0,17.0,10.0,9.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(10.0) 동안 총 1675.0명의 방문자를 기록했습니다. 2월 한 달 동안 84.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 14.0명, 수요일 14.0명, 목요일 9.0명, 금요일 17.0명, 토요일 10.0명, 일요일 9.0명입니다.",,
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,10.0,583.0,84.0,107.0,72.0,72.0,80.0,73.0,95.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(10.0) 동안 총 6251.0명의 방문자를 기록했습니다. 2월 한 달 동안 583.0명이 방문했습니다. 요일별 방문자수는 월요일 84.0명, 화요일 107.0명, 수요일 72.0명, 목요일 72.0명, 금요일 80.0명, 토요일 73.0명, 일요일 95.0명입니다.",33.3510774,126.620716
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,관광지,자연,자연관광지,항구/포구,478.0,10.0,30.0,5.0,3.0,4.0,3.0,1.0,5.0,9.0,"'동일리포구'은/는 제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(10.0) 동안 총 478.0명의 방문자를 기록했습니다. 2월 한 달 동안 30.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 3.0명, 수요일 4.0명, 목요일 3.0명, 금요일 1.0명, 토요일 5.0명, 일요일 9.0명입니다.",33.247276,126.2475706
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,10.0,55.0,6.0,10.0,6.0,13.0,5.0,3.0,12.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(10.0) 동안 총 741.0명의 방문자를 기록했습니다. 2월 한 달 동안 55.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 10.0명, 수요일 6.0명, 목요일 13.0명, 금요일 5.0명, 토요일 3.0명, 일요일 12.0명입니다.",33.5120308,126.5349279
마라도등대,"제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) ",관광지,자연,자연관광지,등대,834.0,10.0,51.0,3.0,12.0,7.0,6.0,8.0,6.0,9.0,"'마라도등대'은/는 제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(10.0) 동안 총 834.0명의 방문자를 기록했습니다. 2월 한 달 동안 51.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 12.0명, 수요일 7.0명, 목요일 6.0명, 금요일 8.0명, 토요일 6.0명, 일요일 9.0명입니다.",33.1697336,126.271453
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,관광지,자연,자연관광지,섬,6306.0,10.0,689.0,110.0,122.0,92.0,109.0,90.0,62.0,104.0,"'마라도'은/는 제주특별자치도 서귀포시 대정읍 마라로101번길 46 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(10.0) 동안 총 6306.0명의 방문자를 기록했습니다. 2월 한 달 동안 689.0명이 방문했습니다. 요일별 방문자수는 월요일 110.0명, 화요일 122.0명, 수요일 92.0명, 목요일 109.0명, 금요일 90.0명, 토요일 62.0명, 일요일 104.0명입니다.",,
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,10.0,40.0,7.0,3.0,4.0,6.0,8.0,7.0,5.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(10.0) 동안 총 814.0명의 방문자를 기록했습니다. 2월 한 달 동안 40.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 3.0명, 수요일 4.0명, 목요일 6.0명, 금요일 8.0명, 토요일 7.0명, 일요일 5.0명입니다.",33.4633826,126.4445845
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,10.0,88.0,11.0,16.0,4.0,15.0,15.0,8.0,19.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(10.0) 동안 총 987.0명의 방문자를 기록했습니다. 2월 한 달 동안 88.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 16.0명, 수요일 4.0명, 목요일 15.0명, 금요일 15.0명, 토요일 8.0명, 일요일 19.0명입니다.",33.4642593,126.3965364
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25 ,관광지,자연,자연관광지,해안절경,9479.0,10.0,844.0,135.0,118.0,110.0,81.0,125.0,124.0,151.0,"'박수기정'은/는 제주특별자치도 서귀포시 안덕면 난드르로 90-25 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해안절경입니다. 해당 관광지는 기준월(10.0) 동안 총 9479.0명의 방문자를 기록했습니다. 2월 한 달 동안 844.0명이 방문했습니다. 요일별 방문자수는 월요일 135.0명, 화요일 118.0명, 수요일 110.0명, 목요일 81.0명, 금요일 125.0명, 토요일 124.0명, 일요일 151.0명입니다.",33.237153,126.3587249
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192 ,관광지,자연,관광자원,기암괴석,1281.0,10.0,103.0,17.0,15.0,17.0,11.0,7.0,15.0,21.0,"'발자국화석공원'은/는 제주특별자치도 서귀포시 대정읍 형제해안로 192 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 관광자원, 소분류: 기암괴석입니다. 해당 관광지는 기준월(10.0) 동안 총 1281.0명의 방문자를 기록했습니다. 2월 한 달 동안 103.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 15.0명, 수요일 17.0명, 목요일 11.0명, 금요일 7.0명, 토요일 15.0명, 일요일 21.0명입니다.",33.2173222,126.2930456
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,10.0,41.0,4.0,2.0,4.0,6.0,8.0,7.0,10.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(10.0) 동안 총 623.0명의 방문자를 기록했습니다. 2월 한 달 동안 41.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 2.0명, 수요일 4.0명, 목요일 6.0명, 금요일 8.0명, 토요일 7.0명, 일요일 10.0명입니다.",33.4712097,126.5020906
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),관광지,자연,자연관광지,항구/포구,2010.0,10.0,157.0,16.0,24.0,21.0,26.0,23.0,20.0,27.0,"'법환포구'은/는 제주특별자치도 서귀포시 막숙포로 46 (법환동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(10.0) 동안 총 2010.0명의 방문자를 기록했습니다. 2월 한 달 동안 157.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 24.0명, 수요일 21.0명, 목요일 26.0명, 금요일 23.0명, 토요일 20.0명, 일요일 27.0명입니다.",33.2378108,126.5157218
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),관광지,자연,자연관광지,항구/포구,1004.0,10.0,88.0,14.0,12.0,8.0,23.0,8.0,6.0,17.0,"'보목포구'은/는 제주특별자치도 서귀포시 보목포로 46 (보목동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(10.0) 동안 총 1004.0명의 방문자를 기록했습니다. 2월 한 달 동안 88.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 12.0명, 수요일 8.0명, 목요일 23.0명, 금요일 8.0명, 토요일 6.0명, 일요일 17.0명입니다.",33.2395268,126.6073589
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,10.0,35.0,9.0,5.0,3.0,4.0,6.0,3.0,5.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(10.0) 동안 총 786.0명의 방문자를 기록했습니다. 2월 한 달 동안 35.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 5.0명, 수요일 3.0명, 목요일 4.0명, 금요일 6.0명, 토요일 3.0명, 일요일 5.0명입니다.",,
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,관광지,자연,자연관광지,자연생태관광지,836.0,10.0,79.0,7.0,7.0,13.0,12.0,11.0,8.0,21.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(10.0) 동안 총 836.0명의 방문자를 기록했습니다. 2월 한 달 동안 79.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 7.0명, 수요일 13.0명, 목요일 12.0명, 금요일 11.0명, 토요일 8.0명, 일요일 21.0명입니다.",,
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,10.0,670.0,132.0,114.0,97.0,68.0,89.0,65.0,105.0,"'붉은오름자연휴양림'은/는 제주특별자치도 서귀포시 표선면 남조로 1487-73 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연휴양림입니다. 해당 관광지는 기준월(10.0) 동안 총 3950.0명의 방문자를 기록했습니다. 2월 한 달 동안 670.0명이 방문했습니다. 요일별 방문자수는 월요일 132.0명, 화요일 114.0명, 수요일 97.0명, 목요일 68.0명, 금요일 89.0명, 토요일 65.0명, 일요일 105.0명입니다.",,
비양도,제주특별자치도 제주시 한림읍 한림리 ,관광지,자연,자연관광지,섬,9499.0,10.0,1071.0,173.0,173.0,121.0,133.0,136.0,138.0,197.0,"'비양도'은/는 제주특별자치도 제주시 한림읍 한림리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(10.0) 동안 총 9499.0명의 방문자를 기록했습니다. 2월 한 달 동안 1071.0명이 방문했습니다. 요일별 방문자수는 월요일 173.0명, 화요일 173.0명, 수요일 121.0명, 목요일 133.0명, 금요일 136.0명, 토요일 138.0명, 일요일 197.0명입니다.",33.3819398,126.2497525
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,관광지,자연,자연관광지,해수욕장,7256.0,10.0,491.0,81.0,83.0,59.0,47.0,73.0,52.0,96.0,"'사계해변'은/는 제주특별자치도 서귀포시 안덕면 사계리 2147-35에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(10.0) 동안 총 7256.0명의 방문자를 기록했습니다. 2월 한 달 동안 491.0명이 방문했습니다. 요일별 방문자수는 월요일 81.0명, 화요일 83.0명, 수요일 59.0명, 목요일 47.0명, 금요일 73.0명, 토요일 52.0명, 일요일 96.0명입니다.",33.2281549,126.3083471
산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),관광지,자연,자연관광지,등대,1222.0,10.0,122.0,13.0,15.0,22.0,22.0,16.0,8.0,26.0,"'산지등대'은/는 제주특별자치도 제주시 사라봉동길 108-1 (건입동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(10.0) 동안 총 1222.0명의 방문자를 기록했습니다. 2월 한 달 동안 122.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 15.0명, 수요일 22.0명, 목요일 22.0명, 금요일 16.0명, 토요일 8.0명, 일요일 26.0명입니다.",33.5213689,126.5456439
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,10.0,147.0,31.0,17.0,20.0,19.0,19.0,14.0,27.0,"'산지천'은/는 제주특별자치도 제주시 건입동 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(10.0) 동안 총 2021.0명의 방문자를 기록했습니다. 2월 한 달 동안 147.0명이 방문했습니다. 요일별 방문자수는 월요일 31.0명, 화요일 17.0명, 수요일 20.0명, 목요일 19.0명, 금요일 19.0명, 토요일 14.0명, 일요일 27.0명입니다.",33.5153591,126.5420032
