관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,5월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),관광지,자연,자연관광지,항구/포구,585.0,5.0,89.0,18.0,18.0,12.0,10.0,14.0,10.0,7.0
도두항,제주특별자치도 제주시 도공로 2 (도두일동),관광지,자연,자연관광지,항구/포구,960.0,5.0,114.0,23.0,26.0,14.0,18.0,12.0,10.0,11.0
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,5.0,155.0,34.0,31.0,23.0,12.0,15.0,20.0,20.0
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,5.0,341.0,71.0,67.0,59.0,38.0,35.0,39.0,32.0
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,관광지,자연,자연관광지,항구/포구,478.0,5.0,55.0,15.0,6.0,12.0,5.0,5.0,6.0,6.0
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,5.0,79.0,11.0,17.0,10.0,13.0,10.0,8.0,10.0
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,관광지,자연,자연관광지,섬,6306.0,5.0,519.0,82.0,101.0,113.0,68.0,63.0,40.0,52.0
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,5.0,130.0,24.0,25.0,18.0,18.0,18.0,13.0,14.0
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755 ,레포츠,레포츠,육상 레포츠,트래킹,5344.0,5.0,483.0,84.0,93.0,91.0,78.0,59.0,44.0,34.0
무릉자전거도로,제주특별자치도 제주시 한경면 판포리 1610,레포츠,레포츠,육상 레포츠,트래킹,350.0,5.0,68.0,16.0,10.0,12.0,8.0,7.0,7.0,8.0
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,5.0,152.0,16.0,15.0,13.0,10.0,23.0,59.0,16.0
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,5.0,106.0,11.0,32.0,17.0,21.0,10.0,9.0,6.0
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,5.0,73.0,17.0,10.0,16.0,9.0,6.0,5.0,10.0
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),관광지,자연,자연관광지,항구/포구,2010.0,5.0,222.0,39.0,32.0,48.0,16.0,26.0,25.0,36.0
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),관광지,자연,자연관광지,항구/포구,1004.0,5.0,167.0,20.0,22.0,31.0,20.0,24.0,34.0,16.0
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,5.0,94.0,14.0,28.0,14.0,13.0,11.0,7.0,7.0
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,5.0,215.0,50.0,28.0,33.0,33.0,28.0,20.0,23.0
비양도,제주특별자치도 제주시 한림읍 한림리 ,관광지,자연,자연관광지,섬,9499.0,5.0,744.0,134.0,113.0,118.0,120.0,108.0,66.0,85.0
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,관광지,자연,자연관광지,해수욕장,7256.0,5.0,598.0,105.0,106.0,98.0,79.0,77.0,70.0,63.0
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,5.0,185.0,42.0,30.0,34.0,20.0,13.0,24.0,22.0
사려니숲길,제주특별자치도 서귀포시 표선면 가시리 붉은오름 입구 ,레포츠,레포츠,육상 레포츠,트래킹,91246.0,5.0,9231.0,1557.0,1592.0,1521.0,1115.0,1164.0,1106.0,1176.0
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,5.0,195.0,33.0,45.0,25.0,22.0,31.0,19.0,20.0
삼매봉,제주특별자치도 서귀포시 서홍동 820-2,관광지,인문(문화/예술/역사),휴양관광지,공원,630.0,5.0,86.0,18.0,21.0,15.0,10.0,6.0,6.0,10.0
삼양해수욕장,제주특별자치도 제주시 삼양이동 ,관광지,자연,자연관광지,해수욕장,3979.0,5.0,360.0,57.0,65.0,61.0,57.0,31.0,41.0,48.0
서건도,제주특별자치도 서귀포시 강정동 ,관광지,자연,자연관광지,섬,2003.0,5.0,204.0,43.0,33.0,29.0,29.0,24.0,17.0,29.0
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271 (호근동),관광지,인문(문화/예술/역사),휴양관광지,헬스투어,11271.0,5.0,1403.0,249.0,233.0,262.0,171.0,192.0,129.0,167.0
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882 ,관광지,자연,자연관광지,자연휴양림,2851.0,5.0,305.0,56.0,68.0,55.0,34.0,34.0,32.0,26.0
서귀포잠수함,제주특별자치도 서귀포시 남성중로 40 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1510.0,5.0,14.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0
서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14 (서귀동),관광지,자연,자연관광지,항구/포구,2308.0,5.0,192.0,31.0,36.0,35.0,30.0,17.0,19.0,24.0
성읍녹차마을,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1271.0,5.0,141.0,25.0,25.0,35.0,17.0,14.0,15.0,10.0
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,11292.0,5.0,889.0,177.0,166.0,144.0,112.0,124.0,86.0,80.0
세화해변,제주특별자치도 제주시 구좌읍 세화길 (구좌읍),관광지,자연,자연관광지,해수욕장,11079.0,5.0,1110.0,189.0,201.0,145.0,151.0,159.0,113.0,152.0
송악산둘레길,제주특별자치도 서귀포시 대정읍 상모리 245,관광지,레포츠,육상 레포츠,트래킹,18146.0,5.0,416.0,77.0,64.0,77.0,55.0,51.0,45.0,47.0
송악카트체험장,제주특별자치도 서귀포시 대정읍 송악관광로 404 ,레포츠,레포츠,육상 레포츠,카트,540.0,5.0,51.0,8.0,12.0,8.0,9.0,5.0,4.0,5.0
쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128 (하효동),관광지,자연,자연관광지,계곡,38097.0,5.0,4119.0,735.0,761.0,684.0,497.0,491.0,459.0,492.0
술다끄는집,제주특별자치도 서귀포시 성읍정의현로56번길 5 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,299.0,5.0,32.0,9.0,3.0,7.0,7.0,4.0,0.0,2.0
스타빌,제주특별자치도 서귀포시 광평로 34-154 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",910.0,5.0,96.0,18.0,17.0,11.0,13.0,16.0,8.0,13.0
신도포구,제주특별자치도 서귀포시 대정읍 신도리 3046-2 ,관광지,자연,자연관광지,항구/포구,569.0,5.0,81.0,17.0,14.0,10.0,14.0,6.0,6.0,14.0
신비의도로,제주특별자치도 제주시 노형동 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,4799.0,5.0,362.0,70.0,64.0,49.0,51.0,50.0,37.0,41.0
신산공원,제주특별자치도 제주시 신산로 92-12 (일도이동),관광지,인문(문화/예술/역사),휴양관광지,공원,1336.0,5.0,105.0,18.0,19.0,18.0,15.0,12.0,12.0,11.0
신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 107 ,관광지,자연,자연관광지,해수욕장,2736.0,5.0,308.0,70.0,51.0,55.0,30.0,39.0,25.0,38.0
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리 478-1,관광지,인문(문화/예술/역사),체험관광지,이색체험,757.0,5.0,74.0,8.0,14.0,14.0,11.0,11.0,7.0,9.0
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39 ,레포츠,인문(문화/예술/역사),체험관광지,이색거리,745.0,5.0,93.0,16.0,13.0,13.0,13.0,11.0,6.0,21.0
아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46 (해안동),관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2457.0,5.0,177.0,30.0,35.0,30.0,24.0,19.0,22.0,17.0
안덕계곡,제주특별자치도 서귀포시 안덕면 일주서로 1524 ,관광지,자연,자연관광지,계곡,4621.0,5.0,372.0,55.0,73.0,68.0,44.0,40.0,52.0,40.0
어영공원,제주특별자치도 제주시 서해안로 451 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1250.0,5.0,108.0,14.0,32.0,20.0,15.0,9.0,5.0,13.0
엉덩물계곡,제주특별자치도 서귀포시 중문관광로 192 (중문동),관광지,자연,자연관광지,계곡,5162.0,5.0,383.0,64.0,61.0,66.0,33.0,45.0,60.0,54.0
연대포구,제주특별자치도 제주시 연대마을길 34-10 (외도이동),관광지,자연,자연관광지,항구/포구,428.0,5.0,51.0,5.0,13.0,7.0,11.0,4.0,7.0,4.0
예술공간이아,제주특별자치도 제주시 중앙로14길 21 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,571.0,5.0,61.0,6.0,11.0,18.0,8.0,5.0,5.0,8.0
오조포구,제주특별자치도 서귀포시 성산읍 오조로80번길 47 ,관광지,자연,자연관광지,항구/포구,1290.0,5.0,142.0,28.0,23.0,22.0,18.0,16.0,20.0,15.0
용담레포츠공원,제주특별자치도 제주시 서해안로 580 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1821.0,5.0,208.0,43.0,42.0,33.0,30.0,21.0,20.0,19.0
용수항,제주특별자치도 제주시 한경면 용수리 4234-4 ,관광지,자연,자연관광지,항구/포구,443.0,5.0,41.0,8.0,6.0,6.0,6.0,7.0,3.0,5.0
용연,제주특별자치도 제주시 용담일동 2581-4,관광지,자연,자연관광지,계곡,4859.0,5.0,483.0,73.0,94.0,77.0,67.0,61.0,51.0,60.0
우도,제주특별자치도 제주시 삼양고수물길 1 ,관광지,자연,자연관광지,섬,75874.0,5.0,8145.0,1396.0,1425.0,1294.0,1065.0,970.0,973.0,1022.0
우도잠수함,제주특별자치도 서귀포시 성산읍 성산등용로 112-7 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,3184.0,5.0,325.0,61.0,52.0,62.0,38.0,39.0,36.0,37.0
월령포구,제주특별자치도 제주시 한림읍 월령리 317-1 ,관광지,자연,자연관광지,항구/포구,670.0,5.0,75.0,11.0,8.0,11.0,12.0,8.0,10.0,15.0
월정리해변,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1 ,관광지,자연,자연관광지,해수욕장,14585.0,5.0,1398.0,242.0,261.0,238.0,182.0,186.0,147.0,142.0
월평포구,제주특별자치도 서귀포시 말질로 462 (월평동),관광지,자연,자연관광지,항구/포구,951.0,5.0,125.0,17.0,18.0,33.0,23.0,12.0,11.0,11.0
위미항,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-13 ,관광지,자연,자연관광지,항구/포구,1353.0,5.0,125.0,21.0,23.0,14.0,16.0,12.0,21.0,18.0
윈드1947카트테마파크,제주특별자치도 서귀포시 토평공단로 78-27 ,레포츠,레포츠,육상 레포츠,카트,3930.0,5.0,353.0,62.0,71.0,63.0,39.0,49.0,23.0,46.0
유수암캠핑장,제주특별자치도 제주시 애월읍 하소로 684-25 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",361.0,5.0,52.0,6.0,14.0,10.0,7.0,5.0,3.0,7.0
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2759.0,5.0,262.0,39.0,45.0,46.0,39.0,34.0,22.0,37.0
일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,관광지,인문(문화/예술/역사),휴양관광지,공원,4391.0,5.0,388.0,82.0,79.0,56.0,53.0,32.0,34.0,52.0
자구내포구,제주특별자치도 제주시 한경면 노을해안로 1161 ,관광지,자연,자연관광지,항구/포구,1316.0,5.0,141.0,21.0,23.0,30.0,18.0,25.0,11.0,13.0
장생의숲길,제주특별자치도 제주시 명림로 584 (봉개동) ,관광지,자연,자연관광지,자연휴양림,1756.0,5.0,189.0,31.0,30.0,35.0,24.0,16.0,35.0,18.0
제주레일바이크,제주특별자치도 제주시 구좌읍 용눈이오름로 641 ,레포츠,레포츠,육상 레포츠,트래킹,9852.0,5.0,971.0,203.0,191.0,159.0,140.0,99.0,90.0,89.0
제주바다체험장,제주특별자치도 제주시 구좌읍 일주동로 1777 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1227.0,5.0,168.0,25.0,24.0,32.0,23.0,22.0,18.0,24.0
제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-36 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",385.0,5.0,47.0,9.0,5.0,9.0,7.0,8.0,5.0,4.0
제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60 (오등동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1639.0,5.0,134.0,31.0,13.0,25.0,26.0,16.0,13.0,10.0
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2271.0,5.0,196.0,36.0,44.0,41.0,25.0,18.0,11.0,21.0
제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1043.0,5.0,116.0,26.0,22.0,20.0,12.0,12.0,15.0,9.0
제주절물자연휴양림,제주특별자치도 제주시 명림로 584 ,관광지,자연,자연관광지,자연휴양림,14568.0,5.0,768.0,131.0,177.0,142.0,103.0,92.0,59.0,64.0
제주제트,제주특별자치도 서귀포시 대포로 172-5 (대포동),레포츠,레포츠,레포츠소개,수상레포츠,1213.0,5.0,163.0,34.0,32.0,26.0,19.0,17.0,11.0,24.0
제주플래티늄카라반,제주특별자치도 제주시 애월읍 하귀미수포길 5-8 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",428.0,5.0,51.0,5.0,10.0,10.0,8.0,6.0,4.0,8.0
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2763.0,5.0,255.0,51.0,45.0,45.0,35.0,29.0,29.0,21.0
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1821.0,5.0,183.0,36.0,37.0,25.0,21.0,27.0,17.0,20.0
족은노꼬메오름,제주특별자치도 제주시 애월읍 산록서로 482-34 ,레포츠,레포츠,육상 레포츠,트래킹,933.0,5.0,80.0,14.0,16.0,16.0,9.0,7.0,10.0,8.0
종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,관광지,자연,자연관광지,해수욕장,1097.0,5.0,128.0,22.0,28.0,16.0,18.0,8.0,15.0,21.0
중문색달해수욕장,제주특별자치도 서귀포시 색달동 ,관광지,자연,자연관광지,해수욕장,12171.0,5.0,1330.0,247.0,227.0,245.0,153.0,152.0,147.0,159.0
차귀도,제주특별자치도 제주시 한경면 고락로 200-52 ,관광지,자연,자연관광지,섬,4269.0,5.0,398.0,83.0,63.0,67.0,64.0,48.0,32.0,41.0
차귀도요트,제주특별자치도 제주시 한경면 한경해안로 156 ,레포츠,레포츠,수상 레포츠,요트,611.0,5.0,93.0,22.0,17.0,11.0,15.0,8.0,13.0,7.0
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1160 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,2279.0,5.0,183.0,35.0,29.0,23.0,29.0,21.0,23.0,23.0
추자도,제주특별자치도 제주시 추자면 추자도,관광지,자연,자연관광지,섬,5463.0,5.0,328.0,45.0,55.0,61.0,57.0,41.0,29.0,40.0
캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1066.0,5.0,117.0,19.0,17.0,17.0,20.0,13.0,13.0,18.0
캠파제주,제주특별자치도 서귀포시 516로 574-23 (상효동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",340.0,5.0,43.0,6.0,5.0,8.0,10.0,6.0,4.0,4.0
태웃개,제주특별자치도 서귀포시 남원읍 태위로398번길 57 ,관광지,자연,자연관광지,항구/포구,947.0,5.0,81.0,13.0,18.0,14.0,6.0,9.0,9.0,12.0
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3 ,관광지,자연,자연관광지,항구/포구,5424.0,5.0,573.0,102.0,123.0,90.0,65.0,64.0,57.0,72.0
팜핑제주,제주특별자치도 서귀포시 중산간서로400번길 105 (도순동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",184.0,5.0,17.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0
평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20 ,관광지,자연,자연관광지,해수욕장,1199.0,5.0,177.0,31.0,37.0,37.0,24.0,17.0,10.0,21.0
하고수동해변,제주특별자치도 제주시 우도면 연평리 ,관광지,자연,자연관광지,해수욕장,1368.0,5.0,165.0,28.0,34.0,29.0,16.0,15.0,21.0,22.0
하도해변,제주특별자치도 제주시 구좌읍 해맞이해안로 1973 ,관광지,자연,자연관광지,해수욕장,1968.0,5.0,208.0,47.0,38.0,30.0,25.0,31.0,19.0,18.0
한담해변,제주특별자치도 제주시 애월읍 애월로1길 26-4 ,관광지,자연,자연관광지,해수욕장,2485.0,5.0,260.0,48.0,54.0,40.0,31.0,30.0,25.0,32.0
한림공원,제주특별자치도 제주시 한림읍 한림로 300 ,관광지,인문(문화/예술/역사),휴양관광지,공원,8246.0,5.0,819.0,149.0,168.0,138.0,121.0,85.0,72.0,86.0
한림항,제주특별자치도 제주시 한림읍 한림해안로 192 ,관광지,자연,자연관광지,항구/포구,3006.0,5.0,328.0,61.0,57.0,56.0,32.0,29.0,52.0,41.0
함덕잠수함,제주특별자치도 제주시 조천읍 조함해안로 378 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1403.0,5.0,201.0,34.0,31.0,44.0,25.0,25.0,20.0,22.0
협재포구,제주특별자치도 제주시 한림읍 협재리 ,관광지,자연,자연관광지,항구/포구,727.0,5.0,97.0,21.0,12.0,11.0,13.0,13.0,11.0,16.0
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10 ,관광지,자연,자연관광지,해수욕장,33373.0,5.0,3942.0,688.0,738.0,721.0,508.0,475.0,380.0,432.0
형제섬,제주특별자치도 서귀포시 안덕면 사계리 산44,관광지,자연,자연관광지,섬,2050.0,5.0,178.0,31.0,26.0,32.0,20.0,24.0,25.0,20.0
환상숲곶자왈공원,제주특별자치도 제주시 한경면 저지리 2848-2 ,관광지,자연,자연관광지,자연휴양림,6303.0,5.0,643.0,119.0,111.0,112.0,98.0,71.0,67.0,65.0
휴애리자연생활공원,제주특별자치도 서귀포시 남원읍 신례동로 256 ,관광지,인문(문화/예술/역사),휴양관광지,공원,13757.0,5.0,1000.0,200.0,176.0,177.0,142.0,112.0,92.0,101.0
흑돼지거리,제주특별자치도 제주시 일도일동 ,관광지,인문(문화/예술/역사),체험관광지,이색거리,924.0,5.0,102.0,8.0,19.0,24.0,19.0,13.0,7.0,12.0
9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24 ,레포츠,레포츠,육상 레포츠,카트,5731.0,5.0,490.0,98.0,100.0,80.0,56.0,49.0,44.0,63.0
